spatial_id,atm,atm,atm,bakery,bakery,bakery,bakery,bakery,bank,bank,bank,beauty_salon,beauty_salon,beauty_salon,beauty_salon,beauty_salon,book_store,book_store,book_store,bus_station,bus_station,bus_station,cafe,cafe,cafe,cafe,cafe,clothing_store,clothing_store,clothing_store,clothing_store,clothing_store,convenience_store,convenience_store,convenience_store,convenience_store,convenience_store,dentist,dentist,dentist,department_store,department_store,department_store,doctor,doctor,doctor,electronics_store,electronics_store,electronics_store,florist,florist,florist,furniture_store,furniture_store,furniture_store,gym,gym,gym,hair_care,hair_care,hair_care,hair_care,hair_care,hardware_store,hardware_store,hardware_store,home_goods_store,home_goods_store,home_goods_store,home_goods_store,home_goods_store,hospital,hospital,hospital,laundry,laundry,laundry,library,library,library,liquor_store,liquor_store,liquor_store,meal_takeaway,meal_takeaway,meal_takeaway,meal_takeaway,meal_takeaway,park,park,park,park,park,pet_store,pet_store,pet_store,pharmacy,pharmacy,pharmacy,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,school,school,school,shoe_store,shoe_store,shoe_store,shopping_mall,shopping_mall,shopping_mall,store,store,store,store,store,supermarket,supermarket,supermarket,supermarket,supermarket,train_station
060770031091,11,13,14,10,13,14,14,16,12,14,14,13,13,13,15,16,12,13,14,13,13,15,13,14,14,18,18,9,12,13,13,16,14,14,14,15,17,13,13,13,12,12,15,11,11,12,12,17,17,12,16,16,8,13,17,15,16,17,11,14,15,15,16,7,9,16,11,11,11,11,13,15,15,15,13,14,18,12,12,13,10,16,16,13,13,14,16,18,9,12,13,15,18,10,14,15,13,13,13,11,11,11,11,11,12,13,13,13,15,12,13,13,11,15,15,12,12,13,11,12,13,13,13,12,12,12,13,15,12
060770031092,13,15,15,10,10,11,14,15,11,15,15,14,14,14,15,16,10,12,12,12,13,16,12,14,14,15,18,10,13,14,14,17,10,12,13,13,18,14,14,14,13,13,16,12,12,13,13,14,17,10,13,13,9,12,15,13,14,16,14,15,15,15,17,8,10,16,12,12,12,12,13,14,14,14,12,14,19,10,11,14,14,14,16,9,13,14,14,18,10,12,14,17,18,10,15,16,14,14,14,10,11,11,11,11,12,13,13,13,13,11,12,14,12,16,16,13,13,14,12,13,13,13,16,10,11,13,14,16,13
060770031093,16,16,17,8,9,11,12,16,9,11,16,15,15,15,17,18,8,10,11,13,15,17,10,15,15,16,19,11,11,12,15,15,10,10,11,11,19,13,13,13,14,14,17,13,13,14,11,12,15,8,11,11,10,10,13,11,12,16,11,12,13,16,17,9,12,19,13,13,13,13,15,12,12,12,10,15,20,8,9,15,12,15,16,10,11,12,15,19,10,10,15,15,19,8,16,18,12,12,12,11,12,12,12,13,13,14,14,15,17,12,14,15,13,17,17,14,14,15,13,14,15,15,17,9,9,11,15,16,14
060770031094,12,14,15,10,11,14,14,15,12,15,15,14,14,14,15,16,13,13,15,14,14,14,13,13,14,14,19,10,13,13,14,17,13,13,13,14,19,14,14,14,13,13,16,12,12,13,15,15,18,11,14,14,13,13,16,12,14,15,11,13,15,15,16,8,16,16,11,12,12,12,14,15,15,15,14,14,19,11,12,14,11,14,17,12,12,14,14,18,10,13,14,15,18,11,15,16,14,14,14,11,11,11,12,12,13,13,13,14,14,12,14,14,12,16,16,13,13,14,12,13,13,13,16,11,12,14,15,15,13
060770031102,13,17,17,6,9,9,13,14,7,13,16,14,15,16,16,16,8,8,8,16,19,19,8,8,16,17,21,9,11,13,17,18,8,9,9,9,11,11,11,11,15,16,18,14,14,15,10,11,13,6,9,9,8,11,12,10,10,14,9,11,11,16,18,10,11,17,15,15,16,16,16,10,10,10,8,17,22,6,7,17,10,13,17,7,10,16,17,21,9,13,13,17,20,8,16,17,10,10,10,13,13,13,14,14,14,14,15,16,16,13,14,15,14,17,18,14,16,17,15,15,16,16,18,6,7,10,14,17,15
060770031103,13,16,17,6,9,9,13,14,7,13,16,14,15,16,17,17,8,8,8,16,18,18,8,16,17,18,21,9,11,13,18,20,8,8,9,9,11,11,11,11,15,15,18,14,14,15,10,11,13,6,9,9,8,11,12,9,9,10,9,11,11,15,18,9,10,16,14,15,16,16,16,10,10,10,8,17,22,6,7,16,10,13,18,7,9,16,17,21,9,13,13,16,18,8,16,17,10,10,10,12,13,13,14,14,14,14,15,16,16,13,14,15,13,16,17,14,15,17,15,15,16,16,18,6,6,10,14,17,15
060770031111,12,14,15,8,9,11,15,16,9,15,15,14,14,14,16,17,9,10,11,13,14,14,11,15,16,19,20,11,11,14,15,17,10,10,11,12,18,14,14,14,13,13,16,12,12,13,12,15,18,9,11,11,10,12,14,10,12,12,12,13,16,16,18,8,10,19,12,13,13,13,15,12,12,12,10,11,19,8,10,15,11,15,17,10,13,14,15,19,10,10,15,15,18,8,15,16,12,12,12,11,12,12,12,12,13,13,14,14,14,13,13,14,13,16,17,13,13,15,13,13,14,14,14,9,9,11,15,16,14
060770031112,13,15,16,5,7,9,14,15,7,16,16,14,14,14,15,17,6,7,8,13,14,16,14,15,15,19,19,8,9,9,14,14,8,8,8,9,18,11,11,11,13,14,16,12,12,13,9,12,18,6,9,9,9,10,11,7,9,9,9,10,15,16,16,7,8,16,12,12,12,13,14,10,10,10,7,15,19,5,7,14,8,13,14,7,10,15,16,19,7,7,13,14,18,6,15,16,10,10,10,10,11,12,12,12,12,12,13,14,14,12,12,13,12,16,17,13,13,14,13,13,14,14,16,6,6,9,14,15,15
060770031121,10,10,13,8,9,11,12,13,13,13,16,12,12,12,13,14,10,11,13,12,12,12,10,10,13,13,17,11,12,12,12,15,8,11,11,15,17,12,12,12,11,11,14,10,10,11,9,12,15,9,12,12,7,7,12,7,10,12,12,13,14,15,15,12,14,15,10,10,10,10,12,12,12,12,11,13,17,8,10,12,9,12,13,7,10,10,12,13,8,10,12,14,16,8,13,14,12,12,12,9,10,10,10,10,11,11,11,12,12,10,12,12,10,14,14,11,11,12,11,11,12,12,14,9,11,12,14,14,11
060770031122,11,11,13,8,9,12,12,13,13,13,16,12,13,13,13,14,10,11,14,11,13,13,10,10,13,13,18,12,12,12,13,16,9,11,12,16,17,13,13,13,11,11,14,11,11,12,10,12,13,9,12,12,8,8,13,8,10,12,12,13,14,15,16,14,14,15,10,11,11,11,13,13,13,13,10,12,13,8,10,13,10,13,13,8,10,10,12,13,8,10,10,13,14,9,14,15,13,13,13,10,10,10,10,10,11,12,12,12,13,11,12,12,11,14,15,12,12,13,11,12,12,12,14,9,12,13,14,14,12
060770031131,9,13,14,3,5,6,8,13,4,14,14,12,13,13,13,16,3,4,5,12,13,15,6,14,14,14,18,6,7,7,13,13,6,6,7,12,18,8,8,8,12,13,15,11,11,12,7,7,17,3,8,8,7,8,8,4,8,8,7,8,13,15,15,5,8,15,11,11,11,13,13,7,7,7,6,14,18,2,4,13,7,12,14,5,7,7,13,18,5,6,10,13,17,4,13,14,7,7,7,10,11,11,11,11,11,12,13,13,13,10,10,11,12,14,15,11,12,13,12,12,13,13,13,3,3,7,11,13,12
060770031132,10,13,13,4,5,8,14,14,14,14,17,11,12,13,13,14,6,7,15,12,14,16,6,14,14,15,19,7,7,11,12,14,7,7,8,8,18,10,10,10,12,13,16,12,12,13,8,8,8,5,9,9,8,8,8,6,9,9,8,8,9,10,11,14,15,16,11,12,12,12,14,9,9,9,7,14,19,4,6,14,8,14,15,6,6,9,13,18,6,6,12,14,18,4,15,16,8,8,8,11,11,11,11,13,13,13,14,14,15,12,14,14,13,16,16,12,13,14,12,13,13,13,15,5,5,13,13,14,13
060770031133,11,12,15,6,9,10,13,14,14,14,17,13,14,14,15,15,8,9,14,12,13,13,8,8,9,13,13,9,13,14,14,16,9,9,10,16,18,11,12,12,12,12,15,11,11,11,10,14,15,7,11,11,9,9,10,6,8,8,11,14,14,15,16,13,15,15,11,11,11,12,13,11,11,11,9,10,18,5,8,13,9,13,16,8,8,9,13,13,7,13,13,14,17,6,14,15,10,10,10,10,10,10,11,11,12,12,12,13,13,11,11,13,11,15,15,12,12,13,11,12,12,13,15,7,9,13,15,15,12
060770031134,11,11,13,6,10,10,13,15,13,13,16,12,13,13,14,15,8,9,14,12,13,13,8,8,10,13,13,9,12,13,14,16,9,9,9,16,17,11,12,12,11,11,14,11,11,12,11,14,16,7,10,10,8,10,10,6,8,8,11,14,14,15,16,15,15,16,10,11,11,12,13,11,11,11,8,10,10,5,8,13,9,13,13,8,8,8,11,12,7,8,13,13,14,6,14,15,10,10,10,9,10,10,10,10,11,12,12,12,13,11,11,12,11,14,15,12,12,13,11,11,12,12,14,7,9,13,15,15,12
060770031141,12,12,14,9,12,14,15,15,14,14,17,11,14,14,14,16,13,14,15,13,13,16,10,13,13,14,18,13,14,15,16,17,13,14,14,17,18,14,14,14,13,13,16,12,12,12,11,13,18,11,15,15,9,9,13,9,13,16,13,14,15,15,16,16,16,17,11,12,12,12,14,15,15,15,14,14,19,10,12,14,11,11,16,12,12,13,14,14,14,14,16,18,18,11,15,16,13,13,16,10,11,11,11,11,11,11,13,13,13,12,14,14,12,16,16,13,14,16,12,12,13,14,15,12,13,14,15,15,13
060770031142,11,11,13,11,13,13,14,14,14,14,17,11,13,13,13,15,12,13,14,12,13,15,12,13,13,13,17,13,14,14,16,16,12,13,13,16,17,13,13,13,12,12,15,11,11,11,10,12,15,10,14,14,8,8,12,8,12,12,10,12,13,14,16,15,15,16,10,11,11,11,13,14,14,14,13,14,18,9,11,13,10,13,13,12,12,13,13,13,11,13,13,17,18,10,14,15,13,13,13,9,10,10,10,10,10,11,12,12,12,11,11,13,11,15,15,12,13,15,11,11,12,13,14,11,12,13,14,14,12
060770031143,13,14,16,10,13,15,16,16,11,13,19,15,15,16,17,17,11,12,16,15,15,17,11,11,14,16,20,15,15,15,16,17,12,13,14,19,19,14,14,15,14,14,17,13,13,13,13,14,15,10,11,15,11,11,13,10,11,17,14,16,17,18,19,15,16,16,13,13,13,13,15,14,14,14,12,13,20,9,11,15,12,13,17,11,11,14,15,16,11,11,15,15,17,9,16,17,13,13,15,11,12,12,12,13,13,14,15,15,15,12,15,15,13,17,17,14,15,17,14,14,15,15,17,10,12,15,17,18,14
060770031144,12,13,14,9,12,12,14,15,10,12,18,14,14,14,16,16,10,11,15,13,14,16,10,13,14,14,18,11,13,14,14,19,11,12,13,18,18,13,13,13,13,13,16,12,12,12,14,18,19,9,9,14,9,12,18,9,10,16,13,13,14,16,17,14,15,15,11,12,12,12,13,13,13,13,10,13,19,8,10,14,11,12,16,10,10,12,12,14,9,11,14,15,17,8,15,16,12,12,13,10,11,11,11,12,12,13,13,13,14,12,12,14,12,16,16,13,14,15,12,13,13,14,16,9,11,14,15,17,13
060770032031,15,17,17,10,12,12,12,14,11,12,16,16,17,17,17,18,11,12,12,15,16,18,12,13,16,16,17,12,13,16,17,20,12,12,12,13,14,15,15,15,15,15,18,14,14,15,14,14,16,10,12,12,11,12,14,11,12,14,12,13,14,14,17,12,14,17,14,14,14,15,16,13,14,14,12,16,21,10,11,16,17,18,18,11,12,16,16,20,12,16,16,16,17,10,16,17,14,14,14,12,13,13,13,14,14,14,15,16,16,13,14,16,15,16,18,15,15,16,14,16,16,16,18,10,11,14,16,17,15
060770032032,14,16,17,11,12,14,15,16,11,13,16,15,15,15,16,18,13,14,14,13,15,17,15,16,16,16,20,11,14,14,15,17,11,14,14,14,14,15,15,15,14,14,17,13,13,14,14,15,16,12,14,14,10,14,16,14,16,17,12,14,16,16,19,11,15,18,13,13,13,14,15,15,15,16,14,16,21,12,13,15,16,16,18,10,15,15,15,19,11,14,15,18,19,12,16,17,16,16,16,11,12,12,12,12,13,14,14,15,15,13,14,15,13,17,17,14,14,15,14,14,15,15,17,12,12,14,15,17,14
060770032051,16,17,17,10,12,13,13,14,12,13,16,16,16,16,17,18,12,12,13,16,16,18,12,16,17,17,21,12,14,17,17,20,12,12,12,13,15,15,15,15,15,15,18,14,14,15,15,15,16,11,12,12,13,14,18,12,12,14,13,14,14,14,18,13,13,16,14,14,14,15,16,13,14,14,13,17,22,10,12,17,15,17,19,12,12,15,17,21,11,14,16,16,21,12,16,17,14,14,14,13,13,14,14,14,14,15,16,16,16,14,15,16,17,17,20,15,15,16,15,15,16,16,18,11,11,15,17,17,15
060770032052,15,16,16,12,12,13,14,16,12,14,16,15,15,15,17,17,15,15,15,15,17,18,15,16,16,16,16,11,14,16,19,19,11,14,15,15,15,16,16,16,14,14,17,13,13,14,14,15,18,13,14,14,11,15,16,13,14,16,13,14,15,17,19,12,16,19,13,13,13,13,14,16,16,16,15,16,21,13,14,16,16,17,18,14,15,16,16,20,14,15,17,18,18,12,16,18,15,15,15,12,12,13,13,13,13,14,15,15,17,13,14,15,15,16,18,14,14,16,14,14,15,15,17,13,14,14,16,17,14
060770032053,15,16,17,10,10,11,13,14,12,14,15,16,16,16,17,17,12,13,13,17,17,20,12,15,15,16,21,13,14,15,16,20,11,12,13,13,15,14,14,14,16,18,19,15,15,16,12,15,16,11,11,11,13,13,17,11,13,14,13,13,14,15,18,13,14,16,15,16,16,17,18,13,13,13,12,14,22,10,12,18,16,17,20,12,12,15,18,21,13,14,15,18,20,13,15,18,13,13,13,14,14,15,15,15,15,15,17,17,18,15,17,18,17,18,19,16,16,17,16,16,17,17,19,11,11,15,16,18,17
060770032081,17,19,19,14,15,16,17,17,14,16,18,16,18,18,19,19,17,19,20,18,18,20,16,17,19,19,22,14,16,17,17,21,14,15,17,18,19,18,18,18,17,17,19,16,16,17,17,17,18,16,16,17,13,18,19,16,16,18,16,17,19,20,20,14,16,17,16,16,16,17,18,19,19,19,17,18,24,17,18,18,15,17,20,15,18,19,19,22,17,17,18,19,21,15,16,19,18,18,18,15,15,16,16,16,16,17,18,18,18,15,17,18,17,18,21,16,17,17,17,17,18,18,20,17,18,18,18,19,17
060770032082,17,18,18,14,14,14,16,16,14,15,16,15,15,17,18,19,15,16,17,19,19,21,14,15,16,16,21,14,16,17,20,20,14,15,15,16,16,18,18,18,18,18,18,18,18,18,15,15,21,14,14,14,16,17,17,13,17,18,16,17,17,17,17,15,16,16,17,17,18,18,18,16,16,16,14,18,21,14,15,20,16,17,19,14,15,15,20,21,15,17,17,19,20,14,17,18,16,16,16,17,17,17,17,17,18,18,19,19,19,18,19,20,19,19,20,15,16,20,18,19,19,19,21,15,15,17,18,18,19
060770032083,18,20,20,14,14,15,16,16,15,16,18,18,18,18,20,21,16,16,17,18,18,21,16,18,19,19,23,15,18,19,19,23,15,16,16,17,17,19,19,19,18,18,21,17,17,18,17,18,20,15,16,16,16,18,20,16,17,18,16,17,17,18,21,15,17,18,17,17,17,18,18,17,17,17,16,18,24,14,16,19,16,19,22,16,16,17,19,23,17,18,19,19,23,16,18,21,18,18,18,16,16,16,16,16,17,18,18,18,19,16,17,19,18,19,21,18,18,18,17,18,18,18,21,15,15,19,19,21,18
060770032084,17,19,19,12,12,14,14,14,14,14,16,17,17,17,18,19,14,14,15,17,17,19,14,16,17,18,22,13,16,16,17,21,13,14,14,15,15,17,17,17,16,16,19,15,15,16,15,17,18,13,14,14,15,16,18,14,15,16,15,15,15,16,19,13,15,16,15,15,15,16,17,15,16,16,15,16,23,12,14,17,14,17,20,14,14,15,18,22,15,16,17,17,21,14,16,18,16,16,16,14,14,15,15,15,15,17,17,17,17,15,16,17,17,17,20,16,16,16,16,16,17,17,19,13,13,17,18,19,16
060770032091,17,17,18,13,13,14,16,17,14,15,16,16,16,18,18,19,15,16,16,19,19,21,15,15,15,16,21,15,16,16,19,20,14,14,15,15,16,17,17,17,18,18,19,17,17,18,16,17,21,14,14,14,15,16,17,12,16,16,16,16,16,16,17,15,16,17,17,17,17,18,18,15,16,16,15,17,25,13,15,19,16,17,19,15,15,15,20,21,14,16,16,16,20,15,16,18,16,16,16,16,16,17,17,17,17,17,17,18,18,18,20,20,19,20,21,15,18,22,18,18,19,19,21,14,14,17,19,19,18
060770032092,17,18,19,13,13,13,16,17,14,15,16,16,17,18,18,19,15,15,16,19,19,22,15,15,15,16,21,15,15,16,20,20,14,14,15,15,16,17,17,17,19,20,20,18,18,20,16,17,21,13,13,13,15,16,17,12,16,17,16,16,16,16,16,15,16,18,18,18,18,18,18,15,15,15,15,17,25,13,14,20,16,17,20,14,14,15,20,21,14,16,16,17,20,15,16,18,15,15,15,17,17,17,17,17,17,17,18,18,19,18,19,20,19,20,20,16,19,21,18,19,19,19,21,14,14,17,19,19,19
060770032093,17,17,18,11,12,12,15,16,13,15,15,16,17,17,18,18,13,14,14,17,19,21,14,15,16,17,22,15,15,15,17,21,13,13,14,15,15,16,16,16,19,19,19,17,17,18,13,16,17,12,12,12,14,14,18,11,12,15,14,14,15,16,19,14,16,16,17,17,17,18,19,14,14,14,14,15,24,12,13,19,16,17,20,13,13,15,19,22,15,16,16,19,20,14,15,19,15,15,15,16,16,16,16,16,16,17,18,18,19,17,18,19,18,19,20,16,18,18,17,18,18,18,21,12,12,16,18,19,18
060770032101,17,18,19,14,16,17,18,19,14,17,19,18,18,18,19,20,18,18,19,16,18,20,18,19,19,19,22,14,17,18,21,21,14,18,18,18,18,18,18,18,17,17,20,16,16,17,17,18,18,17,17,17,13,18,20,16,18,20,15,17,19,20,21,14,19,21,16,16,16,16,18,19,19,19,18,18,23,16,17,18,19,20,20,13,18,18,19,22,14,17,18,19,22,15,19,20,18,18,18,14,15,15,15,15,16,17,18,18,20,15,16,18,17,20,20,17,17,18,16,17,18,18,20,17,17,17,18,20,17
060770032102,15,16,16,12,12,12,14,16,12,14,17,15,16,16,17,18,14,14,15,15,15,18,14,16,16,17,20,11,16,16,19,19,12,14,14,15,17,16,16,16,14,14,18,14,14,15,15,16,18,13,14,14,11,14,16,13,14,16,13,15,16,16,17,12,15,18,14,14,14,14,15,15,15,15,14,16,21,12,14,16,13,16,18,14,14,16,17,20,13,15,16,18,20,13,17,17,16,16,16,12,13,13,13,13,13,13,15,15,15,13,14,15,15,16,18,15,15,16,14,15,15,15,17,13,13,14,16,18,15
060770032131,16,17,18,13,15,17,18,19,13,16,17,16,17,17,18,19,16,16,17,15,16,17,17,17,17,17,21,12,15,16,17,18,13,17,18,18,18,17,17,17,15,15,19,15,15,16,16,16,20,15,19,19,12,17,21,14,19,19,14,16,18,19,20,13,19,21,15,15,15,15,15,19,19,19,17,17,22,15,15,17,16,17,19,12,16,17,17,21,13,15,15,17,21,14,18,19,16,16,16,13,14,14,14,14,15,16,16,16,18,15,15,16,15,19,19,16,16,17,15,16,16,16,18,15,15,15,17,18,16
060770032132,18,19,19,15,15,15,16,17,15,16,19,18,18,18,20,21,17,17,17,18,20,20,17,19,19,19,23,14,18,19,20,22,14,16,17,17,17,18,18,18,17,17,20,16,16,17,17,19,20,15,16,16,13,17,18,16,16,18,16,17,19,20,20,14,18,20,16,16,16,16,18,18,18,18,17,19,24,15,16,18,19,20,21,13,17,19,19,23,18,20,20,20,22,15,19,19,18,18,18,14,15,16,16,16,16,17,18,18,20,16,17,18,17,19,20,17,17,18,17,17,18,18,20,16,16,17,18,21,17
060770032133,16,17,17,13,13,14,16,17,13,16,17,16,16,16,18,18,16,16,17,16,18,18,16,17,17,17,21,12,15,17,19,20,12,16,16,16,17,16,16,16,15,15,18,14,14,15,15,16,20,15,16,16,11,16,18,14,16,18,14,15,17,18,18,12,17,19,14,14,14,14,16,17,17,17,16,17,22,14,16,16,17,18,19,11,16,17,17,21,16,18,20,20,20,13,17,19,16,16,16,12,13,14,14,14,14,15,16,16,18,14,15,16,16,17,19,15,15,16,15,16,16,16,18,15,15,15,16,18,15
060770032134,16,17,18,13,16,18,18,19,13,18,18,16,17,17,18,18,16,18,19,15,16,19,17,17,17,18,18,13,16,17,19,20,13,18,18,18,19,17,17,17,16,16,19,15,15,16,16,17,19,17,18,18,12,18,20,15,18,20,14,16,18,20,20,13,19,19,15,15,15,16,16,19,19,19,17,18,22,16,16,17,18,19,19,12,17,17,18,21,13,16,17,18,22,14,18,19,17,17,17,13,14,14,14,15,15,16,16,16,18,14,15,17,16,17,19,16,16,17,15,16,16,16,19,16,17,17,17,19,16
060770032141,16,17,17,13,13,16,17,17,13,17,17,16,17,17,18,18,16,18,18,16,19,19,17,17,17,17,18,12,16,17,20,20,13,17,18,18,18,17,17,17,15,15,19,15,15,16,16,16,18,16,17,17,12,18,19,14,17,19,14,16,18,20,20,13,19,20,15,15,15,15,16,19,19,19,17,18,22,16,17,17,17,19,19,12,17,17,18,21,13,15,17,18,20,14,18,19,16,16,16,13,14,14,14,14,14,16,16,16,18,14,15,16,16,17,19,16,16,17,15,16,16,16,18,15,16,17,17,18,16
060770032142,18,19,19,15,15,16,18,18,15,17,19,18,18,18,20,20,18,18,19,18,21,21,18,19,19,19,23,14,18,19,21,22,15,18,18,18,18,19,19,19,17,17,20,17,17,18,18,18,20,17,18,18,14,18,20,16,18,20,16,18,19,20,21,15,19,20,16,17,17,17,17,19,19,19,18,19,24,16,18,19,19,20,21,14,18,19,19,23,17,19,20,21,21,16,19,20,18,18,18,15,15,16,16,16,16,18,18,18,20,16,17,18,18,19,21,18,18,19,17,17,18,18,20,17,17,17,19,20,18
060770032151,17,17,20,15,18,19,20,21,18,20,20,19,19,19,20,21,19,19,20,18,19,19,19,19,23,23,24,15,18,18,19,19,19,20,20,20,23,19,19,19,18,18,21,17,17,18,18,22,23,17,21,21,18,19,22,21,21,22,16,18,20,20,20,13,21,21,16,17,17,17,19,21,21,21,19,20,24,17,18,19,21,21,22,18,18,19,19,23,15,18,19,20,23,16,20,21,19,19,19,16,16,16,17,17,17,18,18,18,19,17,19,19,17,21,21,18,18,19,17,18,18,18,21,18,18,18,19,21,18
060770032152,12,13,14,10,12,14,14,16,13,14,14,13,13,13,15,16,13,14,15,13,14,14,13,14,14,18,19,9,12,13,14,17,14,14,14,15,18,14,14,14,12,12,15,12,12,13,13,17,18,12,16,16,13,14,17,15,16,16,11,14,15,15,17,7,15,16,11,11,12,12,14,16,16,16,14,14,18,12,12,14,16,16,16,13,13,14,16,18,9,14,15,18,18,11,15,16,13,13,13,10,10,11,11,11,13,13,13,14,15,12,13,13,12,15,16,13,13,14,12,12,13,13,15,12,12,12,14,15,13
060770032153,13,14,16,11,12,14,15,16,14,16,16,15,15,15,16,18,14,15,16,15,15,15,16,16,20,20,20,11,14,14,15,17,15,16,16,17,19,15,15,15,14,14,17,13,13,14,14,15,19,14,18,18,10,15,19,17,18,18,12,16,16,16,18,9,11,18,13,13,13,14,15,17,17,17,15,16,20,14,14,15,15,17,18,10,15,16,18,19,11,15,16,19,20,12,16,17,15,15,15,11,12,12,13,13,13,13,14,14,15,13,14,15,13,17,17,14,14,15,13,14,15,15,15,14,14,14,15,17,14
060770032161,14,15,16,11,13,15,16,17,11,15,15,14,15,15,16,17,15,15,16,13,14,17,15,15,15,15,19,10,14,15,16,18,11,15,15,15,16,15,15,15,13,13,16,13,13,14,14,14,16,14,15,15,10,16,17,12,15,17,12,14,16,17,18,11,16,17,13,13,13,13,14,17,17,17,15,16,20,14,15,15,14,15,19,10,15,15,15,19,11,13,15,19,19,12,16,17,14,14,14,11,12,12,12,12,12,14,14,14,14,13,13,14,13,16,17,14,14,15,13,14,14,14,16,13,14,14,15,16,14
060770032162,14,15,16,11,13,15,16,17,11,14,15,14,15,15,16,17,14,14,15,13,14,15,15,15,15,15,19,10,13,14,15,16,11,15,16,16,16,15,15,15,13,13,17,13,13,14,14,14,18,13,17,17,10,15,20,12,17,18,14,16,16,17,18,11,17,19,13,13,13,13,13,17,17,17,15,15,20,13,13,15,14,15,15,10,14,15,15,19,11,13,15,16,19,12,16,17,14,14,14,11,12,12,12,12,13,14,14,14,14,13,13,14,13,17,17,14,14,15,13,14,14,14,16,13,13,13,15,16,14
060770032171,12,14,14,9,12,13,14,16,12,14,14,13,13,13,14,16,12,13,13,11,13,15,13,13,13,17,17,9,12,12,13,15,9,14,14,15,17,13,13,13,12,12,15,11,11,12,12,13,17,11,16,16,8,13,18,15,16,16,12,14,14,14,16,7,15,17,11,11,11,12,13,15,15,15,13,13,18,11,12,13,13,13,15,8,13,13,13,17,9,12,13,14,18,10,14,15,13,13,13,9,10,10,10,11,11,12,12,12,12,11,11,13,11,15,15,12,12,13,11,12,12,12,13,12,12,12,13,15,12
060770032172,12,13,15,10,10,13,14,15,13,15,15,14,14,14,15,16,13,14,14,13,14,16,14,14,18,18,19,10,13,13,14,16,14,16,16,16,18,14,14,14,13,13,16,12,12,13,13,14,17,12,16,16,9,14,18,16,16,17,11,15,15,15,17,8,10,16,12,12,12,12,12,17,17,17,14,14,19,12,13,14,13,16,17,9,14,14,17,18,10,13,14,15,20,11,15,16,14,14,14,10,11,11,11,11,11,13,13,14,15,12,12,14,12,16,16,13,13,14,12,12,13,13,13,12,13,13,14,15,13
060770033051,11,12,14,6,7,7,11,16,8,13,16,11,12,14,14,17,9,9,14,16,16,18,8,9,13,14,15,8,8,9,10,16,8,8,12,13,14,10,10,10,12,13,17,12,13,13,7,10,10,6,6,7,8,12,15,5,8,11,9,9,9,9,9,7,12,13,13,13,13,14,15,8,8,8,10,20,23,7,9,18,10,12,15,8,8,13,18,19,9,10,13,19,19,10,13,14,8,8,8,13,14,14,15,15,15,16,16,17,17,11,12,13,12,13,14,14,14,17,15,15,16,16,16,7,7,10,11,18,14
060770033052,10,12,14,6,6,7,11,15,8,13,15,11,12,14,14,17,8,8,9,15,15,18,8,9,13,14,14,8,9,12,16,18,8,8,12,13,13,9,9,9,13,13,17,12,12,12,7,10,10,6,6,7,7,12,15,4,7,10,8,8,9,9,12,7,11,13,13,13,13,14,16,7,8,8,7,10,23,7,8,17,10,12,18,8,8,8,13,19,8,10,13,18,19,10,13,14,8,8,8,13,13,14,14,14,15,15,15,16,16,11,12,12,12,13,14,14,14,16,15,15,15,15,16,7,7,9,11,18,13
060770033053,10,11,11,5,7,10,12,14,7,14,14,11,13,15,15,16,7,8,8,15,15,15,8,14,14,15,18,8,12,13,15,19,6,6,7,13,13,9,9,9,12,13,18,12,12,13,10,10,10,6,7,7,9,13,16,7,7,10,8,8,8,12,17,8,11,14,13,13,13,13,16,7,7,7,9,17,21,5,7,17,14,15,18,7,7,8,13,20,9,11,11,17,18,9,13,14,8,8,8,13,13,13,13,13,14,14,16,16,16,10,12,13,14,14,15,11,14,16,15,15,16,16,19,6,6,9,11,17,13
060770033061,13,14,15,8,9,9,14,17,10,13,17,13,13,14,14,14,11,11,14,17,18,18,10,12,13,13,14,10,11,11,12,18,11,11,13,14,16,12,12,12,15,15,17,15,15,15,9,12,12,8,8,9,11,15,16,7,11,13,11,11,11,11,11,10,14,14,15,16,16,16,16,10,10,10,12,20,23,9,11,20,12,14,14,10,10,15,19,20,11,15,18,18,21,12,13,16,11,11,11,16,16,16,16,16,17,17,17,18,18,13,14,15,14,15,16,12,13,16,17,18,18,18,18,10,10,12,14,17,16
060770033062,12,13,15,6,8,8,12,16,9,14,16,11,14,15,15,18,10,10,14,17,17,18,9,10,14,14,15,9,9,10,11,17,9,9,13,13,15,10,11,11,13,14,17,13,13,13,7,10,11,6,6,8,13,16,16,6,9,12,10,10,10,10,10,8,13,14,13,14,14,15,16,9,9,9,11,20,24,8,10,19,10,13,15,9,9,14,19,20,10,11,14,19,20,11,13,14,9,9,9,13,15,15,15,16,16,16,17,17,18,12,12,14,13,13,14,10,14,14,15,16,17,17,17,8,8,11,12,18,15
