spatial_id,atm,atm,atm,bakery,bakery,bakery,bakery,bakery,bank,bank,bank,beauty_salon,beauty_salon,beauty_salon,beauty_salon,beauty_salon,book_store,book_store,book_store,bus_station,bus_station,bus_station,cafe,cafe,cafe,cafe,cafe,clothing_store,clothing_store,clothing_store,clothing_store,clothing_store,convenience_store,convenience_store,convenience_store,convenience_store,convenience_store,dentist,dentist,dentist,department_store,department_store,department_store,doctor,doctor,doctor,electronics_store,electronics_store,electronics_store,florist,florist,florist,furniture_store,furniture_store,furniture_store,gym,gym,gym,hair_care,hair_care,hair_care,hair_care,hair_care,hardware_store,hardware_store,hardware_store,home_goods_store,home_goods_store,home_goods_store,home_goods_store,home_goods_store,hospital,hospital,hospital,laundry,laundry,laundry,library,library,library,liquor_store,liquor_store,liquor_store,meal_takeaway,meal_takeaway,meal_takeaway,meal_takeaway,meal_takeaway,park,park,park,park,park,pet_store,pet_store,pet_store,pharmacy,pharmacy,pharmacy,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,school,school,school,shoe_store,shoe_store,shoe_store,shopping_mall,shopping_mall,shopping_mall,store,store,store,store,store,supermarket,supermarket,supermarket,supermarket,supermarket,train_station
060770031093,30,33,37,12,18,21,23,34,18,23,36,33,39,40,40,51,13,19,20,37,40,47,19,36,44,61,69,20,21,22,28,60,19,20,21,22,67,23,23,23,31,34,52,31,31,32,20,21,29,16,21,21,19,22,26,19,21,32,21,23,24,33,48,22,23,38,32,32,32,32,40,22,22,22,19,61,70,13,14,64,22,41,44,19,20,22,36,67,17,19,29,53,61,16,36,36,22,22,22,33,33,34,35,37,38,39,45,45,48,31,32,49,32,34,52,34,40,48,37,37,40,41,47,17,17,20,31,47,32
060770031094,35,42,48,16,22,26,37,47,22,39,39,38,42,42,54,59,22,23,40,43,44,44,22,22,22,62,64,24,26,27,39,64,23,24,24,24,72,27,27,27,35,40,55,34,34,35,26,29,69,20,26,26,23,25,32,22,23,24,24,25,26,51,51,26,41,NA,35,36,36,46,46,25,25,26,24,64,73,17,18,67,26,36,44,22,26,38,59,69,21,23,35,64,67,20,38,41,25,25,25,36,38,41,41,43,44,45,45,46,49,35,39,54,36,39,55,38,43,52,41,41,42,43,49,20,20,36,37,49,35
060770031102,29,29,32,8,17,20,22,26,17,22,28,26,28,31,32,55,11,17,18,35,42,42,17,19,28,60,61,19,21,24,42,59,18,19,19,19,21,22,22,22,29,30,48,29,29,30,19,20,24,15,16,16,18,21,21,13,15,24,19,22,22,28,40,17,21,30,30,31,31,31,35,20,20,21,17,57,59,12,13,62,20,24,36,17,21,28,61,63,16,24,24,45,59,14,28,31,20,20,20,31,32,32,33,33,33,34,36,44,44,29,29,47,28,29,48,32,33,47,35,36,36,36,42,15,15,19,26,39,30
060770031103,29,30,33,9,17,20,23,29,17,23,31,27,29,35,35,56,12,18,19,36,43,44,19,31,40,60,63,20,22,25,42,45,19,20,20,20,22,23,23,23,30,30,48,30,30,31,19,21,25,16,17,17,19,21,22,13,14,16,20,22,23,29,42,18,18,32,31,32,32,32,36,21,21,21,18,58,60,12,13,63,21,25,38,18,20,30,62,63,17,25,26,60,62,15,30,32,21,21,21,32,32,33,34,34,34,35,37,45,45,30,31,48,29,30,31,34,36,48,36,37,37,37,43,16,16,20,27,41,31
060770031111,30,38,44,11,17,22,33,43,17,35,35,34,37,38,38,50,11,17,18,36,39,39,17,57,60,62,68,19,21,35,56,59,18,19,19,21,64,22,22,22,30,36,50,29,29,30,20,31,65,15,22,22,20,21,28,17,20,22,20,22,35,47,47,17,21,37,30,31,31,41,42,20,20,21,17,19,69,12,13,62,21,32,39,17,21,34,55,64,16,18,31,51,59,14,34,37,20,20,20,31,33,33,35,39,40,40,42,44,44,29,30,50,31,35,50,33,39,47,36,36,36,38,38,15,15,19,32,45,30
060770031112,25,27,31,6,13,15,25,36,13,27,27,27,30,30,30,42,7,13,14,32,35,41,35,56,58,60,60,15,15,17,52,55,14,15,15,17,60,18,18,18,26,28,46,25,25,27,16,23,57,11,15,15,16,17,20,12,13,17,15,17,27,39,39,13,18,29,26,27,27,28,35,17,17,17,14,56,61,8,9,59,18,23,25,13,17,26,27,61,12,14,23,44,55,11,26,29,16,16,16,27,28,29,29,31,31,32,33,40,40,26,27,44,27,28,46,29,31,43,32,32,34,34,40,11,12,15,25,38,26
060770031121,32,33,39,14,20,21,22,34,36,36,60,30,31,34,35,36,19,20,37,37,41,41,19,20,45,60,62,21,21,28,31,61,21,21,24,36,69,24,24,24,32,37,52,31,31,33,22,24,32,17,24,24,22,24,27,18,19,21,21,23,31,33,48,38,44,NA,32,33,33,43,44,23,23,23,21,62,70,15,15,65,24,41,42,19,19,23,23,39,19,21,52,60,64,18,35,38,22,22,22,33,37,38,38,40,40,42,42,43,46,32,36,52,33,37,52,35,40,49,38,38,39,40,46,17,21,34,34,47,32
060770031122,32,33,40,13,19,21,22,34,36,36,60,30,31,34,35,36,19,20,37,38,42,42,20,20,45,60,62,21,22,28,31,61,21,21,24,36,69,24,24,24,32,37,52,32,32,33,21,22,24,17,24,24,22,23,24,17,19,21,22,23,31,33,48,32,38,NA,33,33,33,44,44,23,23,23,19,21,62,14,15,65,24,41,42,19,20,22,23,39,18,19,21,60,64,17,35,38,22,22,22,34,35,37,38,40,40,42,42,43,46,33,36,52,33,37,52,35,40,49,38,38,39,40,46,18,21,34,34,47,32
060770031131,21,29,35,3,10,10,13,23,8,25,25,25,28,29,29,40,3,9,10,27,30,36,8,34,49,51,53,10,11,16,47,50,10,11,14,25,58,13,13,13,21,26,41,21,21,22,10,12,55,6,13,13,11,14,18,8,10,15,12,13,25,37,37,10,15,27,22,22,32,33,33,12,12,12,10,51,59,3,4,54,13,23,30,9,12,13,46,56,7,12,21,42,51,8,24,28,12,12,12,23,24,24,26,28,30,31,33,35,35,21,22,39,22,26,41,24,29,38,27,27,27,29,29,7,7,10,23,36,22
060770031132,24,25,35,4,11,13,24,34,26,26,52,22,25,25,27,30,11,12,26,30,33,39,12,35,52,54,56,13,15,20,21,53,12,13,13,15,59,16,16,16,24,27,44,23,23,25,14,14,16,9,13,13,14,14,15,11,11,16,13,15,16,18,21,21,28,NA,24,25,25,33,36,15,15,16,13,54,60,6,7,57,14,32,33,11,12,15,29,59,10,12,22,42,52,9,25,28,14,14,14,25,29,30,30,31,33,33,37,38,39,24,26,44,25,26,44,27,30,41,30,30,31,32,38,9,10,23,24,36,24
060770031133,27,28,31,9,16,17,29,40,31,31,55,25,30,31,32,32,14,15,32,36,36,37,15,15,16,40,57,16,26,31,31,56,15,18,18,31,64,19,19,20,27,32,47,27,27,27,27,27,43,12,19,19,17,21,22,9,12,14,21,26,28,31,43,30,33,40,28,28,37,39,39,18,18,18,16,16,65,10,10,60,19,29,37,14,14,16,34,58,14,47,55,57,59,12,30,33,18,18,18,29,30,33,33,35,36,37,38,41,41,28,28,47,28,32,47,30,35,44,33,34,35,35,42,12,16,29,29,42,27
060770031134,28,28,35,8,17,17,30,40,32,32,55,26,29,31,31,32,15,16,32,36,37,37,15,15,17,41,57,17,25,27,31,57,16,17,19,32,65,20,20,20,28,33,48,27,27,28,19,27,31,13,19,19,18,18,22,9,13,15,22,27,29,32,43,31,33,NA,28,29,29,38,39,18,18,19,15,17,17,10,10,60,19,37,38,15,15,15,19,35,14,15,55,57,59,13,31,34,18,18,18,29,31,34,34,35,36,38,39,42,42,28,28,47,29,32,48,31,36,45,34,35,35,36,42,13,17,29,30,42,28
060770031141,38,38,41,20,27,32,40,50,42,42,66,32,37,39,41,42,25,26,42,46,46,53,25,25,27,30,74,30,39,42,56,67,27,28,29,42,72,30,30,30,38,43,58,37,37,37,53,59,69,23,29,29,28,32,32,22,25,37,32,35,42,53,53,41,43,63,38,39,39,49,49,28,28,29,27,67,67,20,21,70,29,32,37,25,25,45,63,69,27,37,58,65,67,22,41,44,28,28,31,40,40,41,43,44,46,46,48,52,52,38,42,57,39,42,58,37,41,46,44,45,45,48,52,23,27,39,40,52,38
060770031142,34,35,38,17,23,24,36,47,38,38,62,28,32,33,36,39,22,23,39,43,43,49,22,23,47,64,71,34,38,38,53,63,22,24,25,38,69,26,26,27,34,39,54,34,34,34,34,50,56,19,26,26,24,29,29,16,19,22,26,29,32,35,50,38,40,NA,35,35,35,46,46,25,25,25,24,64,64,17,18,67,26,44,44,21,22,23,41,66,19,34,55,62,64,19,38,41,25,25,25,36,36,37,40,41,43,43,45,48,48,35,35,54,36,39,54,34,37,42,40,41,42,45,49,20,23,36,37,49,35
060770031143,32,34,37,20,23,26,32,46,20,24,61,32,38,38,39,41,21,22,38,42,42,49,21,21,25,63,70,30,36,38,45,63,22,24,25,38,68,26,26,30,34,39,53,33,33,33,25,57,58,19,19,25,24,27,28,16,21,33,31,35,37,38,49,26,42,55,34,35,35,44,45,24,24,25,21,23,71,16,17,66,25,27,33,21,21,57,59,65,19,21,61,63,65,18,37,40,24,24,27,36,36,39,40,42,42,42,44,48,48,34,38,51,35,38,53,33,37,42,40,40,41,41,48,19,23,35,36,48,38
060770031144,31,33,36,20,22,22,25,31,19,23,60,31,37,37,38,40,20,21,37,41,41,48,20,31,46,62,69,22,31,40,44,56,24,24,24,37,67,25,29,30,33,38,52,32,32,32,36,36,56,18,18,24,23,27,58,15,20,32,30,30,32,34,40,25,35,41,33,34,34,43,44,23,23,24,20,24,70,15,16,65,24,26,32,20,20,22,56,58,18,22,51,62,64,17,36,39,23,23,25,35,35,36,38,39,39,41,42,47,47,33,37,52,34,37,52,32,36,41,39,39,40,40,47,18,22,34,35,47,37
060770032031,34,35,39,16,22,23,28,35,22,28,37,33,35,42,42,60,17,23,24,41,44,50,23,23,37,46,65,25,27,36,47,51,24,25,25,25,27,28,28,28,35,37,55,35,35,36,24,26,32,21,23,23,24,26,29,18,22,26,24,25,27,28,49,23,24,39,36,37,37,38,43,26,26,26,23,64,65,17,18,68,36,45,50,23,23,36,67,69,22,31,32,65,67,20,36,38,26,26,26,37,37,38,39,40,40,41,42,50,50,35,36,53,34,36,37,39,43,53,42,42,42,43,49,21,21,24,33,47,36
060770032032,38,44,47,20,29,31,31,42,26,31,44,43,46,47,47,58,21,27,28,45,48,54,44,51,53,69,76,28,29,30,39,68,27,28,28,29,30,32,32,32,39,44,59,39,39,40,28,29,33,25,31,31,27,30,36,27,28,39,29,31,32,43,55,26,32,45,40,40,41,41,50,30,30,30,27,69,69,21,22,72,30,39,51,28,29,31,43,74,26,27,39,60,69,24,43,46,30,30,30,41,41,42,42,48,48,49,49,54,54,39,40,59,41,44,59,43,48,57,46,46,47,48,54,25,25,28,41,54,40
060770032051,37,37,37,19,25,25,30,36,25,30,38,34,37,43,43,63,20,26,27,43,47,51,26,38,47,68,71,28,29,37,50,53,26,27,28,29,38,30,30,30,38,38,56,38,38,39,27,28,33,23,25,25,26,30,48,21,23,26,27,28,30,31,50,25,26,40,39,39,39,39,44,29,29,29,25,66,68,20,21,71,30,46,52,26,26,38,70,71,23,24,33,55,68,23,38,39,29,29,29,40,41,41,41,41,43,44,45,52,52,38,38,56,38,38,39,42,44,55,44,44,44,45,51,24,24,27,35,49,39
060770032052,39,40,43,22,27,28,33,39,28,33,41,37,39,46,46,66,22,28,29,46,54,54,28,28,41,50,70,30,32,40,53,55,29,30,30,30,32,33,33,33,41,41,59,40,40,41,30,31,36,26,27,27,29,32,33,24,26,29,29,30,32,40,53,28,28,43,41,42,42,42,42,31,31,32,28,68,70,23,24,73,40,49,54,28,28,40,72,73,27,35,36,70,73,26,40,42,31,31,31,42,43,43,44,44,45,47,54,55,55,40,41,58,39,40,41,44,47,58,47,47,47,47,53,26,26,30,37,51,41
060770032053,35,38,39,20,21,23,27,35,27,32,37,33,35,42,42,64,21,27,28,44,48,49,27,37,38,46,69,29,31,35,36,51,28,29,31,31,36,35,35,35,37,39,55,39,39,40,25,28,30,23,23,25,28,28,46,22,23,25,28,28,29,31,48,24,27,38,38,40,40,40,42,30,30,30,27,27,70,22,23,72,31,45,50,27,27,36,69,70,26,28,32,53,69,24,36,38,30,30,30,40,40,40,42,42,42,43,46,46,53,36,37,57,36,36,38,42,42,56,43,43,45,45,49,25,25,29,34,47,39
060770032081,49,49,51,33,33,37,39,44,39,44,51,47,48,49,56,77,33,39,40,61,61,63,39,51,60,82,83,41,43,49,50,65,40,41,41,43,50,44,44,44,51,52,69,51,51,53,39,41,42,37,37,37,40,43,60,35,36,39,40,41,44,50,63,38,39,52,52,52,53,53,56,43,43,43,39,40,78,34,35,85,44,59,64,39,39,50,83,83,38,42,46,67,81,37,50,52,42,42,42,54,54,54,54,55,56,57,58,66,66,51,52,70,50,50,51,55,56,69,57,57,58,58,63,37,38,41,48,61,52
060770032082,48,48,49,29,29,32,35,40,35,40,45,41,42,50,51,73,30,37,46,54,57,58,36,36,45,46,78,38,39,45,60,77,36,37,38,39,45,43,43,43,45,48,63,47,47,47,34,40,81,32,32,33,38,55,56,31,33,34,37,37,39,40,40,33,35,47,46,49,49,51,52,38,38,39,35,42,79,30,31,80,37,40,59,35,36,45,78,79,33,36,37,62,75,33,45,47,39,39,39,48,49,51,51,54,55,56,58,62,62,44,45,48,45,45,46,39,45,51,51,52,54,54,58,34,34,37,43,56,48
060770032083,42,42,44,26,26,30,32,42,32,37,44,40,42,49,49,70,26,32,33,50,54,56,33,44,53,75,76,34,36,43,57,58,33,34,34,36,43,37,37,37,44,45,62,44,44,46,32,34,35,30,30,30,33,36,54,28,29,32,33,34,34,37,56,31,32,46,45,46,46,46,50,36,36,36,32,33,77,27,28,78,37,52,57,32,33,43,76,76,31,35,39,60,74,30,43,45,35,35,35,47,47,47,48,48,49,50,51,59,59,44,45,63,43,43,44,48,49,62,50,50,51,51,56,30,31,34,41,54,45
060770032084,40,40,42,23,23,28,29,40,29,35,41,38,40,46,46,68,24,30,31,48,51,54,30,42,51,72,74,32,34,40,41,56,31,32,32,34,41,35,35,35,41,43,59,42,42,43,30,31,33,28,28,28,31,33,51,25,27,29,31,31,32,34,53,29,30,43,43,43,44,44,47,33,33,33,30,30,69,25,25,75,34,49,55,30,30,41,74,74,29,32,36,58,72,27,41,43,33,33,33,45,45,45,45,46,46,48,49,57,57,41,42,60,41,41,41,46,47,60,47,48,49,49,54,28,28,32,39,52,43
060770032091,45,46,46,26,26,30,32,37,32,37,44,40,41,49,49,70,27,34,45,53,54,57,33,44,45,53,77,35,36,43,57,74,33,34,35,36,43,37,37,37,44,45,62,45,45,45,34,39,78,30,31,31,33,35,54,28,31,32,34,34,36,38,38,31,32,46,45,46,46,50,50,36,36,36,32,33,71,27,28,78,39,52,57,32,33,44,76,77,30,31,34,35,73,30,43,45,36,36,36,47,47,47,48,48,49,50,51,52,55,43,44,45,43,44,44,43,50,62,50,50,51,51,56,31,31,34,41,54,46
060770032092,43,45,45,25,25,27,31,37,31,37,41,37,38,39,46,69,26,32,33,50,53,54,32,41,42,50,74,34,35,40,55,74,33,34,34,36,40,37,37,37,41,44,59,44,44,44,33,36,78,27,27,30,33,35,51,27,29,30,33,33,34,37,37,28,32,43,42,46,46,47,47,35,35,35,31,32,68,26,27,77,35,49,54,32,32,41,74,76,30,31,32,34,72,29,40,42,35,35,35,44,44,44,46,47,48,50,51,51,54,40,41,44,40,41,43,40,47,62,47,47,51,51,53,30,30,33,38,51,45
060770032093,38,40,42,23,23,25,29,34,29,34,39,35,36,37,44,67,24,29,30,47,50,52,30,39,40,48,72,32,33,38,38,53,30,31,33,34,39,37,37,37,39,41,57,41,41,42,28,31,32,26,26,27,30,33,49,24,25,28,30,31,33,34,51,26,29,41,40,40,42,42,45,32,32,32,29,30,66,24,25,74,34,47,52,29,29,39,72,73,30,34,34,55,69,27,38,40,32,32,32,42,42,42,44,44,44,45,48,49,56,38,39,44,38,39,40,45,45,59,45,45,48,48,51,28,28,31,36,49,41
060770032101,46,48,49,30,33,39,40,45,36,40,47,43,45,50,52,74,30,36,37,55,57,60,47,56,78,79,81,38,39,41,61,61,37,38,38,38,39,41,41,41,47,49,65,48,48,49,36,37,39,34,34,34,37,39,39,32,32,38,38,40,41,46,59,34,35,49,49,50,50,50,53,39,39,40,36,74,78,30,32,81,46,55,60,36,38,38,47,80,35,36,42,78,81,33,46,48,39,39,39,50,50,50,51,51,51,52,60,63,63,47,48,66,46,47,65,52,53,66,53,53,55,55,59,34,34,38,43,57,49
060770032102,40,42,44,23,28,30,35,40,29,35,42,38,40,46,46,68,24,30,31,48,51,54,30,42,51,72,74,32,34,40,55,56,31,32,32,34,41,35,35,35,41,43,59,42,42,43,31,33,36,28,28,28,31,33,33,25,27,30,31,32,34,35,53,29,30,43,43,43,44,44,47,33,33,33,30,69,72,25,25,75,34,49,55,30,30,41,74,74,28,29,37,58,72,27,41,43,33,33,33,44,45,45,45,45,46,46,49,57,57,42,42,60,41,41,42,46,47,60,47,49,49,49,54,28,28,32,38,52,43
060770032131,51,51,54,33,38,42,45,50,39,45,52,50,54,56,56,66,34,40,41,58,61,62,41,52,61,82,84,42,42,44,46,64,41,42,42,42,44,45,45,45,52,52,70,52,52,53,40,41,43,38,38,38,41,43,44,35,37,42,42,44,45,51,63,39,40,53,53,53,54,54,54,43,43,44,40,79,82,35,35,85,43,60,65,40,42,42,51,84,38,39,41,46,82,38,51,53,43,43,43,54,54,55,55,55,56,56,65,67,67,52,52,72,51,54,70,56,57,70,58,58,59,59,64,38,38,42,48,62,53
060770032132,44,46,48,27,32,34,39,44,33,39,46,42,44,50,50,72,28,34,35,55,58,58,34,46,55,76,78,36,38,44,58,60,35,36,36,36,38,39,39,39,45,47,63,46,46,47,35,37,40,32,32,32,35,37,37,29,31,34,35,36,38,44,57,33,34,47,47,48,48,48,51,37,37,37,34,73,76,29,29,79,44,53,59,34,36,45,78,78,40,41,62,76,78,31,45,47,37,37,37,48,49,49,49,50,50,53,59,61,61,45,46,64,45,45,46,50,51,64,51,52,53,53,58,32,32,36,42,56,47
060770032133,43,45,47,27,31,33,38,42,33,38,44,41,43,49,49,71,28,34,35,51,57,57,34,44,54,76,77,36,37,43,58,59,34,35,35,36,37,38,38,38,44,46,62,46,46,47,35,36,39,31,31,31,34,36,37,29,30,35,35,36,38,39,56,32,33,46,47,47,47,47,50,37,37,37,34,72,76,28,29,79,43,52,58,34,35,44,77,78,39,39,61,76,78,31,44,46,37,37,37,48,48,48,49,49,49,53,58,60,61,44,46,64,44,45,45,50,50,63,50,52,53,53,57,32,32,35,41,55,47
060770032134,45,47,49,29,33,38,40,45,35,40,47,43,45,50,52,74,30,36,37,54,57,60,36,36,47,56,78,38,39,41,60,61,37,38,38,38,39,41,41,41,47,48,65,48,48,49,35,37,39,33,33,34,37,38,39,31,32,38,38,40,41,46,58,34,35,48,48,49,50,50,52,39,39,39,36,74,78,30,31,81,46,55,60,36,38,46,79,80,35,37,41,78,80,33,46,48,39,39,39,50,50,50,50,51,52,52,60,63,63,46,48,66,46,47,47,52,52,66,53,53,55,55,59,34,34,37,43,57,49
060770032141,47,48,50,30,34,36,41,46,36,41,48,44,46,53,53,74,31,37,38,58,61,61,36,37,48,57,79,39,40,47,61,62,37,38,38,39,40,41,41,41,48,49,66,49,49,50,37,38,39,34,35,35,37,40,40,32,33,36,39,41,42,47,60,35,36,50,49,50,50,50,54,40,40,40,37,75,79,31,32,82,47,56,61,37,39,48,81,81,35,37,43,79,81,34,47,49,40,40,40,51,51,51,51,52,52,52,61,63,63,47,49,67,47,48,48,52,54,66,54,54,55,55,60,35,35,38,44,58,50
060770032142,46,47,50,29,34,35,41,45,35,41,47,43,46,52,52,74,30,36,37,57,60,60,36,47,56,78,80,38,40,46,60,62,37,38,38,38,40,41,41,41,47,48,65,48,48,49,37,39,42,34,34,34,37,39,39,31,32,35,37,38,40,46,59,35,36,49,48,49,49,50,50,39,39,39,36,75,78,30,31,81,46,55,61,36,38,47,80,80,35,42,42,78,80,33,47,49,39,39,39,50,50,51,52,52,52,55,61,63,63,46,48,66,47,47,48,52,53,66,53,54,55,55,60,34,34,38,44,58,49
060770032151,55,55,66,35,41,42,53,64,41,55,55,54,60,60,70,79,42,43,56,63,64,64,64,81,84,88,88,44,45,46,47,84,43,44,44,44,88,47,47,47,55,55,73,54,54,55,44,45,85,40,42,42,43,45,47,40,44,51,44,45,46,67,67,46,57,NA,55,56,56,62,66,45,45,45,42,44,89,36,37,87,50,52,54,42,44,55,80,88,41,43,72,84,86,39,54,56,45,45,45,56,57,58,58,60,61,61,61,69,69,54,55,74,55,56,73,58,61,72,61,61,61,62,68,40,40,44,52,66,55
060770032152,47,49,51,29,35,35,47,58,35,49,49,48,52,54,54,64,36,37,50,57,58,58,36,36,75,78,82,38,39,41,48,78,37,38,38,38,82,41,41,41,49,49,67,48,48,49,38,39,79,34,36,36,37,39,41,34,38,45,39,40,48,61,61,40,51,NA,49,49,50,55,60,39,39,40,36,38,83,30,31,81,44,46,48,36,38,47,49,82,37,44,65,78,80,33,48,50,39,39,39,50,52,52,52,54,54,55,57,63,63,48,49,68,49,50,67,52,55,66,55,55,55,55,62,34,34,38,46,59,49
060770032153,48,49,52,30,36,41,48,58,36,50,50,48,52,54,54,64,31,36,37,58,59,59,59,75,79,82,82,38,39,40,44,78,37,38,38,38,82,41,41,41,49,50,68,49,49,50,38,38,39,34,36,36,37,40,41,35,38,45,40,41,49,61,61,36,40,51,50,50,50,51,56,40,40,40,37,79,83,31,32,82,39,46,63,38,38,48,49,82,37,44,66,79,81,34,49,51,40,40,40,51,51,52,52,52,54,54,55,59,63,49,50,69,49,50,68,52,55,66,55,55,55,55,56,34,35,38,46,60,49
060770032161,42,43,46,24,30,33,35,42,30,35,44,42,46,48,48,58,25,31,32,49,52,57,44,52,53,73,76,33,34,38,58,72,31,32,33,33,34,36,36,36,43,43,62,43,43,44,32,32,34,29,30,30,31,34,35,26,29,32,33,35,36,42,55,30,31,45,44,44,45,45,49,34,34,34,31,71,73,25,26,76,34,38,52,33,35,43,75,76,30,31,38,60,73,28,43,45,34,34,34,45,45,46,46,47,47,48,53,58,58,43,44,63,43,45,62,47,49,61,49,50,50,50,56,29,29,32,40,54,44
060770032162,46,46,49,27,33,37,39,45,34,39,47,45,50,52,52,62,28,34,35,53,55,56,47,55,56,76,79,36,36,38,41,76,35,36,36,36,38,39,39,39,47,47,65,46,46,47,35,36,37,32,33,33,35,37,39,29,32,36,36,39,46,59,59,34,34,49,47,48,48,48,48,37,37,38,34,74,76,28,29,79,37,55,56,36,36,38,46,80,33,35,42,76,79,31,46,48,37,37,37,48,49,49,49,50,50,51,57,61,61,46,47,66,46,48,65,50,53,64,53,53,53,53,59,32,32,36,43,57,47
060770032171,45,45,49,27,32,38,44,55,33,46,46,45,49,51,51,61,27,33,34,52,55,59,54,55,76,79,79,35,35,37,40,75,35,35,35,37,79,38,38,38,46,46,64,45,45,47,35,35,36,31,33,33,34,37,38,31,35,42,35,37,45,58,58,33,37,48,46,47,47,47,52,37,37,37,34,76,80,28,29,79,36,55,59,35,35,37,46,79,32,34,41,75,78,30,45,47,36,36,36,47,48,49,49,49,51,51,56,60,60,46,46,66,46,47,64,49,52,63,52,52,52,52,52,31,32,35,43,56,46
060770032172,42,43,47,24,30,31,35,56,30,47,47,43,50,50,50,62,24,30,31,48,52,58,56,70,73,80,80,32,32,34,39,72,31,32,32,32,77,35,35,35,43,45,63,42,42,44,32,33,33,28,31,31,31,34,36,30,32,43,34,35,44,59,59,30,34,49,43,44,44,45,55,34,34,34,31,73,81,25,26,76,33,41,60,32,32,43,47,77,29,31,39,72,75,27,46,46,33,33,33,45,45,45,46,48,49,49,51,57,58,43,43,63,44,44,63,46,51,60,49,49,49,50,51,28,28,32,41,58,43
060770033051,26,27,27,11,11,12,23,28,15,24,28,21,23,29,29,52,15,16,25,33,36,36,15,16,24,25,34,16,17,18,23,39,22,23,23,24,27,22,23,23,24,27,42,26,26,26,13,18,19,11,11,14,16,28,34,9,11,21,16,16,17,19,19,12,23,26,26,28,28,28,30,18,18,18,21,52,58,13,16,59,19,25,32,15,15,26,57,58,15,19,25,39,59,21,24,26,23,23,23,26,29,30,33,33,34,36,38,41,41,23,26,29,24,24,26,24,30,44,30,31,33,33,33,14,14,18,22,35,27
060770033052,24,25,25,9,9,9,19,24,12,23,24,19,21,27,27,50,11,13,14,31,34,34,13,13,23,23,32,14,15,21,37,54,15,21,22,22,23,21,21,21,22,25,41,24,25,25,11,16,17,9,9,12,13,24,32,7,7,17,14,14,15,15,21,10,19,24,24,26,26,26,28,16,16,16,13,17,50,11,12,58,17,21,36,13,13,20,22,55,14,17,21,37,39,17,22,24,15,15,15,25,26,26,28,31,33,34,37,39,39,22,24,27,22,22,24,22,28,42,28,29,31,31,31,12,12,16,20,33,25
060770033053,21,22,23,6,11,17,22,22,12,22,24,21,23,27,27,47,9,13,14,27,28,31,15,24,25,33,54,15,23,24,34,38,11,12,13,21,23,18,18,18,22,25,44,22,22,23,16,18,20,11,11,11,17,21,34,9,10,13,14,15,15,19,36,12,17,26,23,23,23,26,31,13,13,13,15,52,58,8,10,55,31,32,37,13,13,14,23,58,15,19,20,52,54,15,23,26,15,15,15,23,25,25,28,28,28,29,30,31,36,24,24,25,24,24,25,25,28,39,28,28,31,31,37,11,11,17,21,34,22
060770033061,31,32,32,15,17,17,28,33,19,29,33,25,26,34,34,34,19,21,29,38,40,40,20,20,29,30,38,20,22,23,27,43,27,27,28,28,32,27,27,27,29,31,47,31,31,31,17,22,24,15,15,18,28,38,40,13,15,26,21,21,21,24,24,16,28,30,30,32,32,32,34,22,22,22,25,56,62,20,21,64,23,28,37,19,19,30,61,63,20,30,43,45,63,26,28,30,27,27,27,32,32,34,34,35,38,38,39,40,40,28,31,34,28,28,30,23,28,34,35,35,38,38,38,18,19,23,26,39,31
060770033062,29,29,30,13,13,13,25,30,16,27,30,23,31,31,32,54,15,18,27,36,38,38,17,17,27,27,36,17,19,19,25,41,25,25,26,26,29,25,25,25,27,29,45,29,29,29,15,19,21,13,13,15,28,36,38,11,13,22,17,18,18,22,22,14,25,28,28,30,30,30,32,20,20,20,20,54,60,15,16,62,21,25,35,16,16,27,59,60,18,21,27,41,61,22,26,28,25,25,25,29,30,32,32,36,37,37,38,41,43,26,28,31,26,26,28,21,26,32,33,33,35,35,35,15,15,19,24,37,29
060770033071,29,30,32,14,14,19,25,30,20,30,33,29,31,38,38,55,20,20,21,35,42,46,20,33,34,42,66,22,29,32,32,47,19,20,21,29,33,26,26,26,30,33,51,30,30,31,22,27,28,18,20,20,21,23,43,14,18,21,21,21,22,30,45,20,25,35,31,31,31,34,39,21,21,21,20,25,61,20,21,63,28,41,46,20,20,33,61,66,19,28,28,49,58,23,32,34,23,23,23,33,33,33,36,36,36,36,37,38,38,32,32,33,29,32,33,32,39,47,36,36,39,39,46,18,18,27,30,43,30
060770033072,26,28,33,13,13,17,24,29,17,29,30,27,27,29,35,53,18,18,19,33,39,43,18,31,31,40,63,20,28,29,30,45,17,17,19,28,30,23,23,23,27,30,48,27,27,28,19,21,22,16,17,17,18,20,40,13,15,20,19,19,28,29,42,18,24,32,29,29,31,36,37,18,18,18,18,24,58,19,20,60,25,38,44,18,18,26,30,59,16,23,25,26,55,21,30,32,20,20,20,31,31,33,34,34,35,36,36,37,42,29,30,30,26,30,30,30,36,45,34,34,36,37,43,17,17,21,28,41,28
